Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Angola,AGO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.813,77.837,77.831,77.767,77.756,77.764,77.795,77.799,77.785,77.756,77.723,77.724,77.738,77.72,77.721,77.735,77.773,77.813,77.843,77.84,77.844,77.835,77.863,77.871,77.868,77.845,77.816,77.783,77.735,77.68,76.932,76.937,..
Angola,AGO,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,48.82,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.25,..,..,..,..,67.02,77.26,86.61,..,..,43.56,..,..,..,..,75.02,..,76.37,..
Angola,AGO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.29E-08,4.20E-08,4.20E-08,4.20E-08,4.20E-08,5.00E-08,4.55E-08,4.99E-08,5.10E-08,5.93E-08,6.77E-08,1.40E-07,8.05E-07,8.19E-06,0.000186402,0.00358917,0.175888394,0.343779182,0.479088428,3.150011749,16.31765909,33.67183637,100,193.9265669,258.7825821,368.4397585,431.5006738,450.0915879,537.2553056,447.1998176,591.5132966,779.4457079,836.0003392,859.7404425,890.354809,859.0286959,1046.076289,1282.640547,1643.923107,1959.342696,2170.228813,3012.907887,3504.03976
Antigua and Barbuda,ATG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5400.583259,5618.7466,6046.409265,6511.66278,6740.651746,6718.985288,7060.235271,7783.381756,8418.771292,9435.146894,10116.47728,10705.59543,11329.14814,11727.10929,11924.73887,11871.65842,12275.39592,12853.28379,12054.6163,12592.99959,13017.21157,13378.71536,13639.99593,14247.97301,13392.98172,13358.81437,14010.84906,14656.29262,15423.80002,17163.39783,18505.79067,18228.64913,15804.44514,14367.9515,13918.59653,14232.96959,14015.87931,14427.40691,14861.88271,15570.90406,15962.72887,16957.63268,17599.96872,14433.8798,15288.43788,16485.44164
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.03962554,7.611353493,7.694707614,3.516597441,-0.321429721,5.078891653,10.24252673,8.163412201,12.07273088,7.221195293,5.823352673,5.824549585,3.512719107,1.685236976,-0.445128902,3.4008518,4.707692263,-6.21372328,4.46620012,3.368633335,2.777121573,1.952957112,4.457311286,-6.000792503,-0.255113806,4.880932309,4.606741223,5.236709085,11.27865894,7.821253426,-1.497593577,-13.29886801,-9.089174819,-3.12748111,2.258654934,-1.525263424,2.936152523,3.011461458,4.770737128,2.516390846,6.232667482,3.787887426,-17.98917356,5.92050158,7.829470706
Antigua and Barbuda,ATG,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,20.46,19.46,19.45,20.69,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,..,..,..,..,..,..,..,..,8.42,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.69573139,6.90749407,7.237865465,7.627652207,8.039633764,8.416570122,8.710986267,8.946272645,9.125158262,9.255348453,9.477814669,9.855926654,10.31837361,10.82363972,11.32909001,11.7959923,12.22452279,12.61241133,12.96749196,13.30178475,13.62002396,13.92431638,14.19475074,14.44447283,14.64489176,14.81219352,14.96707194,15.05018422,15.05908778,15.00628899,14.87878553,14.6029472,14.18342398,13.7432232,13.32305868,12.92023121,12.51578568,12.10821511,11.72797116,11.41695143,11.17676022,10.99670179,10.84292171,10.69047065,10.54505302,10.42078931,10.32053862,10.2452404,10.19913602,10.19705705,10.27298972,10.41949925,10.59412561,10.791737,11.05092607,11.39351859,11.83792867,12.32430262,12.77173496,13.24630564,13.78687629,14.35781965,14.99036377
Antigua and Barbuda,ATG,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,33.69,..,..,..,..,..,..,..,..,..,63.49,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.46,..,..,..,..,..,..,..,..,..,71.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.84185093,29.15972047,33.48862336,37.3059176,40.4219367,44.97857918,47.30508828,49.12360929,52.76428764,57.05135444,62.11548627,69.79954142,72.99685363,74.20165202,76.13564521,78.00957137,79.42406737,82.00105112,83.97183448,86.47183084,88.05192067,89.90973433,91.26217019,92.67974562,94.05380471,94.7138765,93.89471376,95.34023896,99.59397965,100,103.7341302,108.2783773,110.2673822,111.8920147,113.0281833,115.3291115,114.2374702,116.4211238,119.9341355,122.1813073,121.0429875,123.8716022,123.9397451,127.0043806,131.3240244,136.3740341
Argentina,ARG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7410.305029,7687.517338,7498.840061,6986.564802,7572.231166,8241.529337,8059.450431,8187.373351,8450.037064,9126.186479,9257.895572,9628.037838,9630.010366,9739.416271,10105.04951,9935.938635,9581.841403,10083.81518,9476.063436,10278.92462,10270.95612,9585.206772,9366.17038,9622.347319,9624.404556,8987.933706,9397.883608,9507.339813,9262.963927,8473.026569,8144.494294,8762.661384,9327.859451,9957.256522,10397.37929,9969.331576,10388.53871,11097.38206,11391.94516,10880.20621,10672.72204,10090.65344,8895.319642,9581.969792,10341.64341,11141.31067,11913.95853,12857.09258,13246.63489,12336.86194,13551.33919,14200.26989,13895.63371,14071.50868,13567.94842,13789.06042,13360.21183,13595.03736,13105.39716,12716.2242,11341.26837,12402.49079,12932.46953
Argentina,ARG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.740902814,-2.454333032,-6.831393315,8.382751477,8.838850212,-2.20928541,1.587241218,3.20815605,8.001733126,1.443199663,3.998125312,0.020487332,1.136093322,3.754159661,-1.673528395,-3.563802521,5.238802842,-6.027002039,8.472518077,-0.077522758,-6.676587246,-2.285150415,2.735130038,0.021379788,-6.613093277,4.561114003,1.164689931,-2.570391833,-8.527911411,-3.877389883,7.589999664,6.450073131,6.747497372,4.420120785,-4.116880801,4.204967319,6.823321092,2.654347597,-4.492112129,-1.906987498,-5.453796978,-11.84595039,7.719229637,7.928157051,7.732496999,6.934981738,7.916210572,3.029785407,-6.867955225,9.844296398,4.788683139,-2.14528445,1.265685175,-3.57858051,1.629664279,-3.110063898,1.757648183,-3.601609757,-2.969562499,-10.81261085,9.357175859,4.273163738
Argentina,ARG,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.391295238,2.238015055,3.021277207,8.118461435,10.62471417,10.30771739,13.2142032,13.62525954,15.85387502,16.19769011,17.04055017,17.97745525,13.04191753,16.03155493,18.88977764,19.82988812,18.66199291,14.23548442,13.08274593,11.35745257,11.56119276,13.0207438,13.12514612,13.46744173,13.84930995,15.15797139,12.37987411,12.92991285,10.43999893,8.419309137,9.429601194,8.711004413,..
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,4.8,6,6.6,5.6,3.4,2.3,4.5,2.8,2.8,2,2.3,4.5,4.73,4.17,3.54,5.3,4.4,5.3,6,7.3,7.06,5.44,6.36,10.1,11.76,18.8,17.11,14.82,12.65,14.05,15,17.32,19.59,15.36,13.52,11.51,10.08,8.47,7.84,8.65,7.71,7.18,7.22,7.1,7.27,..,..,8.35,9.22,9.84,11.46,8.74,..
Argentina,ARG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.114805907,8.332680005,8.548671048,8.763325191,8.980445459,9.19925272,9.425236809,9.654368491,9.87321242,10.07366852,10.27583743,10.4784918,10.66949052,10.8635617,11.065765,11.28527597,11.52076674,11.76907639,12.02675297,12.2735677,12.49936117,12.70542508,12.88710239,13.04916775,13.20125061,13.35367738,13.51924816,13.69761797,13.88732005,14.08449999,14.28596011,14.50120856,14.71784411,14.91386459,15.094811,15.25338409,15.38283345,15.48029223,15.55624133,15.62781735,15.69303905,15.7522515,15.8114088,15.85187862,15.89517689,15.9676177,16.05328758,16.1336974,16.22183568,16.34036024,16.46720623,16.61060181,16.78813753,16.97538652,17.15004571,17.32040692,17.47567015,17.63144869,17.80928164,17.99662241,18.14941695,18.23767486,18.32789896
Argentina,ARG,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.34,66.388,67.296,68.231,68.876,68.41,69.006,69.903,70.276,69.723,69.51,68.813,67.194,68.182,69.193,68.53,68.908,68.372,67.822,68.175,67.626,68.216,68.137,67.737,67.001,66.813,66.619,66.423,67.385,68.081,63.66,68.699,..
Argentina,ARG,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,53.63,..,..,..,..,..,..,..,..,..,53.36,..,..,..,..,..,..,53.4,53.37,53.31,51.2,..,..,53.74,..,53.38,..,53.36,..,53.42,53.38,56.69,50.3,51.8,51.3,58.19,59.5,59.5,59.9,60.4,57.72,56.8,57.9,60.25,61.94,61.51,61.8,61,60.43,60.78,60.19,60.65,60.36,59.96,59.44,..,..,58.81,59.6,60.29,56.02,60.36,..
Argentina,ARG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.19E-11,8.65E-11,1.11E-10,1.40E-10,1.80E-10,2.19E-10,2.74E-10,3.54E-10,3.91E-10,4.21E-10,4.48E-10,5.88E-10,9.66E-10,1.60E-09,2.09E-09,6.22E-09,3.35E-08,8.69E-08,2.27E-07,5.62E-07,1.10E-06,2.26E-06,6.65E-06,3.19E-05,0.00022708,0.001606471,0.002848149,0.006480676,0.031188016,0.981203426,21.37371925,51.40430321,59.66599949,57.54123623,59.18078152,61.05392628,61.02194898,60.73886015,59.70309274,58.60661058,59.21452939,58.5656757,76.46053741,84.48560835,99.9999999,110.3175111,125.4762982,144.2223631,177.6403647,204.9572772,247.8243464,306.5673214,374.9774534,464.7800478,652.0072626,825.3107382,1164.673397,1467.562778,2084.433257,3109.882269,4356.226148,6715.227676,11394.59044
Armenia,ARM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1641.983147,1425.386743,839.5720306,791.6469969,855.0810417,928.0924974,989.6423441,1031.09826,1116.907193,1166.187963,1249.61213,1385.044795,1582.057623,1815.788226,2018.460143,2312.982863,2636.256651,3019.465563,3250.498614,2810.192843,2889.566231,3043.262789,3278.670451,3402.083858,3538.529395,3666.141825,3689.830085,3985.916702,4215.899398,4561.967803,4256.131232,4522.319045,5111.370028
Armenia,ARM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-13.19114661,-41.09865025,-5.708269453,8.012920544,8.538542212,6.63186556,4.188979575,8.322090806,4.412252849,7.153578185,10.83797617,14.22429285,14.77383628,11.16164945,14.59145586,13.97648864,14.53610037,7.651455058,-13.54579168,2.824481883,5.319018352,7.735370834,3.764129648,4.010645933,3.606369078,0.646135943,8.024397049,5.769882149,8.2086495,-6.704049318,6.254220067,13.02541852
Armenia,ARM,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.52464692,16.32752677,18.63067624,17.51449268,16.83710185,19.65839141,18.61892076,19.4124057,21.31434455,36.2759374,33.86419157,35.66756032,39.84869361,36.94685021,40.13859154,37.3923205,36.18382614,35.24676376,..
Armenia,ARM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.8,5.3,6.6,6.7,9.3,10.8,9.4,11.2,..,..,..,..,..,..,..,9.81,22.97,18.44,19.01,18.44,17.3,16.18,17.5,18.26,17.62,17.7,13.21,12.2,12.18,10.01,..
Armenia,ARM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.5482332,10.19929822,9.847769606,9.512677088,9.238033942,9.040765014,8.917209657,8.868892515,8.872914234,8.901261999,8.945522903,8.992086915,9.028749535,9.052658029,9.069074334,9.074817115,9.06718132,9.027851404,8.936239664,8.836898552,8.72589093,8.549139342,8.348665931,8.188714035,8.054530926,7.934296424,7.851442918,7.825149683,7.862207882,7.950860286,8.188537398,8.589226637,9.335289527,10.36721496,11.30817131,12.07328364,12.64109382,13.14208316,13.55071145,13.85462712,14.18253386,14.64644867,15.18656111,15.71362399,16.14053517,16.41983791,16.49552257,16.26933118,15.76944558,15.19194378,14.7600805,14.58161034,14.60629265,14.73174503,14.93996661,15.28406778,15.77663235,16.37338801,17.03128378,17.76858963,18.45074327,19.07080227,19.80940739
Armenia,ARM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.042,70.193,70.265,70.282,70.28,70.265,70.228,70.204,70.183,70.104,69.981,69.85,69.678,69.491,69.325,69.16,69.002,68.863,68.524,69.247,69.301,69.313,69.308,69.494,69.717,70.028,70.436,70.75,71.053,72.818,72.361,73.206,..
Armenia,ARM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.52,..,..,38.06,..,..,..,..,..,..,52.94,55.89,59.2,61.2,59.39,54.11,59.42,63.02,62.29,60.72,60.82,69.08,70.9,66.48,66.83,..
Armenia,ARM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00192948,0.00346122,0.02314889,0.345188503,14.52310475,37.92910932,45.3600933,53.40515695,59.11870647,59.15051475,58.33797832,60.68781429,62.11846823,64.97499576,69.05451201,71.27030327,74.56157479,77.75122616,82.40818434,84.46612526,91.0280582,94.92547003,100,103.3668246,105.7537532,107.0375085,107.3249846,109.6331606,112.6894147,113.8902586,115.9477917,123.9096259,133.9001957
Aruba,ABW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15221.85068,17697.52345,21036.38745,23491.66468,24007.49571,25097.27211,25692.23846,26743.7228,28027.51564,27868.54308,27358.54212,28413.14401,28121.31558,27646.19565,29005.93337,29693.13991,29059.48651,29093.57824,30931.9365,30505.33919,30490.36584,31051.00157,31230.19304,27243.3332,26200.7273,26829.63448,26337.58506,27821.7916,27624.3773,28421.38649,28852.23707,30270.9416,31705.27882,31762.73396,25823.63494,30271.83363,..
Aruba,ABW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.26394074,18.86627814,11.67157257,2.19580451,4.539317283,2.370641508,4.092614763,4.800351995,-0.567201754,-1.830023738,3.854744451,-1.027089526,-1.689536653,4.918353851,2.369192993,-2.134006061,0.117317036,6.318776765,-1.379148395,-0.049084365,1.838730741,0.577087557,-12.76604288,-3.827012996,2.400342452,-1.833977356,5.635317503,-0.709567171,2.885166185,1.515937914,4.917138767,4.738330384,0.181216309,-18.69832435,17.2253004,..
Aruba,ABW,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.08,..,..,6.45,..,..,7.45,..,..,6.92,6.9,..,..,..,..,..,5.71,..,..,10.6,8.9,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.354985047,4.509945513,4.692954105,4.872072301,5.043227666,5.222431174,5.429109007,5.685358255,6.011042508,6.381221986,6.777572397,7.205469846,7.575932556,7.871415669,8.143403074,8.394942677,8.670489957,8.952537666,9.20093174,9.388826397,9.557877018,9.868097254,10.20288581,10.36920849,10.43247888,10.40903613,10.34660542,10.3362304,10.35226956,10.29398191,10.12984642,9.909506317,9.703925916,9.568778205,9.505299645,9.478636582,9.465058466,9.508963367,9.605524031,9.727665063,9.909185888,10.21794286,10.59849792,10.97075592,11.36425814,11.77567844,12.16391343,12.53632702,12.92462341,13.34983069,13.79813678,14.29985996,14.89170814,15.55462712,16.27913426,17.08318927,17.96469223,18.9044009,19.92015913,20.99639209,22.06010725,22.97447281,23.87217784
Aruba,ABW,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,51.74,..,..,..,..,..,..,..,..,..,..,..,51.02,..,..,..,..,..,..,..,..,56.84,..,..,..,..,..,..,..,..,..,61.67,..,..,..,..,..,..,..,..,63.5,..,..,..,..,..,..,66.2,..,..,63.91,63.8,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.30938908,44.86504938,46.25965216,48.09271078,50.86759762,53.72374192,55.77724337,58.73361244,62.42676752,64.53419375,66.63767703,69.10609502,73.66222566,75.27547308,76.0489907,73.9007401,77.18681319,79.52618996,81.76661264,85.90604027,88.90006033,93.48546909,97.47174871,99.13250922,97.9264214,101.8550475,102.027027,100,102.3351086,104.925816,103.4676482,101.6528926,102.3220915,105.3883901,99.49835,101.70325,..
Australia,AUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19948.02997,20040.52311,19810.51808,20642.25997,21653.97784,22503.62361,22518.9306,23638.46282,24408.19418,25586.71445,26887.80226,27034.11212,27579.58181,27872.59976,28292.04551,28319.29659,28762.57727,29462.71845,29382.18908,30243.57838,30784.11206,31319.16533,31804.26901,30674.10864,31699.72119,32931.29819,33745.76315,34086.9309,35464.40842,36220.41755,36964.67245,36356.69487,36106.01327,37234.68231,38345.87612,39395.21074,40420.97941,41550.5511,43036.32342,44677.89465,45892.61037,46232.03825,47534.54521,48453.0138,49959.07241,50911.13414,51605.3146,52586.40939,53382.31006,53271.59019,53606.58144,54131.10471,55269.91928,55727.73415,56318.63598,56708.9612,57354.54981,57701.52385,58479.50355,58868.48063,58115.93067,59339.68435,60797.95865
Australia,AUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,0.463670522,-1.147699708,4.198486307,4.901197227,3.923739909,0.06802009,4.971515944,3.256266533,4.828379609,5.085013218,0.54414958,2.017708909,1.062445221,1.5048677,0.096320643,1.565295527,2.434208753,-0.273326316,2.931671595,1.787267616,1.73808252,1.54890362,-3.553486395,3.343577359,3.885135104,2.473224565,1.010994341,4.04107228,2.131740423,2.054793811,-1.644753047,-0.689506015,3.125986342,2.984297795,2.736499286,2.603790281,2.794518342,3.575818587,3.81438537,2.71882937,0.739613358,2.817325413,1.932212851,3.108286755,1.905683368,1.363514029,1.901150677,1.5135102,-0.20740929,0.628836598,0.978468035,2.10380811,0.828325558,1.060337085,0.693065823,1.13842434,0.604963408,1.348282752,0.665151145,-1.278358059,2.105711229,2.457502628
Australia,AUS,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,58.32507978,59.00319884,61.35640251,64.57273652,62.87065576,63.21911918,63.34200636,60.45109932,60.82460733,62.18489728,63.26867027,61.20291245,58.86124953,59.79186056,59.42048639,60.64444652,61.76544858,64.31340677,65.05724342,66.31388386,65.61709832,65.71130477,64.04240746,64.68739605,66.04259265,67.19919155,67.14142893,65.50501008,66.71540841,65.02794696,62.37965985,62.72713241,63.29733753,65.00733117,65.23204592,65.69041001,66.28254918,64.95107544,61.29695433,63.36593481,65.52605061,64.21511088,63.66851622,64.8908595,64.23382954,64.1102238,65.1590221,65.85281432,64.50440723,64.43375542,..
Australia,AUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.26,6.11,5.78,7.16,9.96,8.99,8.26,8.08,8.11,7.23,6.18,6.93,9.59,10.73,10.88,9.72,8.47,8.51,8.37,7.68,6.88,6.29,6.75,6.38,5.93,5.4,5.04,4.79,4.38,4.24,5.57,5.21,5.08,5.23,5.66,6.08,6.06,5.71,5.59,5.3,5.16,6.46,5.12,3.7
